,Date,Flow,Temps,Pr
349,1987-02-28,0.8129404691211691,-7.244071428571429,0.923
350,1987-03-31,0.7389352260686922,-9.016387096774192,1.895290322580645
351,1987-04-30,10.746137771086246,1.5266666666666666,1.1922
352,1987-05-31,21.151823950387918,5.4858666666666664,2.011066666666667
353,1987-06-30,19.131700001466697,8.558533333333333,5.170333333333334
354,1987-07-31,3.1767334918268686,12.743032258064515,1.2361612903225805
355,1987-08-31,3.9851443546566947,9.294645161290322,3.4591935483870966
356,1987-09-30,7.526790639900413,5.2222,2.6636666666666664
357,1987-10-31,27.44379970657456,3.087483870967742,7.24416129032258
358,1987-11-30,4.611357130133421,-3.2129666666666665,3.2692666666666668
359,1987-12-31,1.7678378204798286,-4.551322580645161,0.4218387096774194
360,1988-01-31,1.6907727268496493,-4.4394838709677416,3.912161290322581
361,1988-02-29,1.7932275815535463,-6.224172413793104,3.5429310344827583
362,1988-03-31,1.2728804336239095,-6.602870967741935,3.156290322580645
363,1988-04-30,5.221178987861687,-1.4011333333333333,0.9233
364,1988-05-31,46.204778885369805,7.428322580645161,0.9959999999999999
365,1988-06-30,11.603676926463676,14.783366666666666,1.6781000000000001
366,1988-07-31,22.947783167504962,12.224387096774194,8.144806451612903
367,1988-08-31,14.774385952738319,11.120774193548389,5.035806451612903
368,1988-09-30,14.550094697876624,8.428533333333332,4.124466666666667
369,1988-10-31,9.310453499204959,0.5305161290322581,2.576354838709677
370,1988-11-30,1.941083161356351,-3.3451999999999997,0.6578333333333333
371,1988-12-31,1.0058466784747855,-5.693548387096774,0.8121935483870967
372,1989-01-31,1.0386509541339308,-0.13119354838709676,0.2932258064516129
373,1989-02-28,1.3089468116420666,-1.8385,2.48725
374,1989-03-31,1.7306250390449565,-1.6183225806451613,1.5340967741935485
375,1989-04-30,14.038146015036592,0.3033666666666666,2.251533333333333
376,1989-05-31,12.720921222820687,6.581677419354839,0.7981935483870968
377,1989-06-30,4.47927465578843,11.1312,2.4867
378,1989-07-31,1.3362625295413422,14.068870967741935,0.5663548387096775
379,1989-08-31,4.344068886274791,9.87958064516129,3.2810645161290326
380,1989-09-30,1.439438619988976,6.8064,0.7174333333333334
381,1989-10-31,3.5687089947630817,2.045903225806452,2.1802580645161287
382,1989-11-30,9.405280191270712,-1.4167333333333332,2.7999666666666667
383,1989-12-31,0.9698106686032112,-6.7703225806451615,1.2605483870967742
384,1990-01-31,0.7492645460529277,-4.332354838709677,2.379903225806452
385,1990-02-28,4.348156420008018,-0.6873214285714285,3.7329642857142855
386,1990-03-31,6.098111270180451,-0.5570322580645162,0.7444193548387096
387,1990-04-30,11.571987914569014,1.5093333333333334,1.8188666666666669
388,1990-05-31,14.034942156099119,8.807870967741936,0.2641612903225806
389,1990-06-30,9.559325642911578,11.4748,3.7970666666666664
390,1990-07-31,6.937766301610397,12.678129032258065,2.6525806451612906
391,1990-08-31,3.5999730155149128,11.951129032258065,2.8566451612903223
392,1990-09-30,6.568200288882252,5.523266666666667,1.9462666666666666
393,1990-10-31,7.351223922106817,1.7573225806451611,3.547258064516129
394,1990-11-30,6.300015733884447,-4.1319,1.091133333333333
395,1990-12-31,2.1459092009758023,-4.022225806451613,1.6290322580645162
396,1991-01-31,1.699563971601914,-6.677483870967742,1.685967741935484
397,1991-02-28,0.7375507272655307,-10.588464285714284,0.6527857142857142
398,1991-03-31,1.8538181518518477,-2.1849032258064516,1.8071612903225807
399,1991-04-30,9.183527010920363,0.7278333333333332,0.7177666666666666
400,1991-05-31,16.192552272637805,6.17716129032258,0.03870967741935484
401,1991-06-30,8.332441414377211,7.679233333333333,3.218166666666667
402,1991-07-31,3.8667935460596454,14.982451612903226,2.0730967741935484
403,1991-08-31,1.5728700351617377,12.207548387096773,1.0411935483870969
404,1991-09-30,2.0680493911597164,6.5866,2.4414333333333333
405,1991-10-31,4.850463904348343,1.398483870967742,1.4738387096774193
406,1991-11-30,5.976740559332192,-2.7455,3.5997
407,1991-12-31,1.9552711625849235,-3.2386129032258064,0.5089677419354839
408,1992-01-31,1.567957769682506,-2.6010322580645164,0.7667096774193548
409,1992-02-29,0.7778301374592452,-3.749103448275862,0.6585517241379312
410,1992-03-31,2.151657711522501,-1.8853225806451612,1.6734193548387095
411,1992-04-30,5.2443929971401255,-0.6794999999999999,1.8536666666666666
412,1992-05-31,19.26714126691648,8.865612903225806,1.5050000000000001
413,1992-06-30,1.2072948652034041,13.442233333333332,0.1185
414,1992-07-31,1.1348222474968064,12.271225806451614,2.9458709677419357
415,1992-08-31,9.051244894376723,9.672451612903226,4.496096774193548
416,1992-09-30,11.985274340878114,6.616233333333333,2.7989
417,1992-10-31,2.621086660985875,-1.271774193548387,1.096774193548387
418,1992-11-30,2.2105880136665514,-4.679266666666666,3.3577999999999997
419,1992-12-31,3.954517468388668,-5.049451612903226,1.8742580645161289
420,1993-01-31,1.5227579634973523,-5.354096774193549,1.618258064516129
421,1993-02-28,1.465488840939191,-3.6943928571428573,0.4305357142857143
422,1993-03-31,1.1718970363155257,-3.720064516129032,0.06451612903225806
423,1993-04-30,9.556346699815354,0.7436333333333334,0.6159333333333332
424,1993-05-31,19.760926366819273,8.834870967741935,1.6411935483870965
425,1993-06-30,1.5544238877164465,9.560333333333334,1.2729
426,1993-07-31,4.107403738012369,11.447967741935484,4.437612903225807
427,1993-08-31,9.022229258046618,9.122612903225805,3.5340322580645163
428,1993-09-30,2.8511533983762374,4.38,1.4355333333333333
429,1993-10-31,8.254336570818937,1.0875161290322581,3.2110967741935483
430,1993-11-30,1.864482194803229,-6.4341,2.6007333333333333
431,1993-12-31,1.083061258532502,-9.001032258064516,2.069483870967742
432,1994-01-31,1.1788615646178546,-8.973354838709676,2.2971290322580646
433,1994-02-28,0.9593837133485378,-13.45042857142857,0.9550714285714286
434,1994-03-31,1.244996616006301,-5.239870967741935,1.337225806451613
435,1994-04-30,9.02687786906543,1.1988333333333334,2.3066999999999998
436,1994-05-31,31.76442902054331,6.019,0.6081935483870967
437,1994-06-30,7.366423214897121,9.473366666666667,1.4832999999999998
438,1994-07-31,1.096965500145458,16.273096774193547,0.280258064516129
439,1994-08-31,12.212457974545558,11.435129032258065,6.7541290322580645
440,1994-09-30,15.973826361625608,5.800366666666666,3.910366666666667
441,1994-10-31,2.893288626256311,0.39380645161290323,1.644806451612903
442,1994-11-30,3.240264156350689,-1.9071,1.8581
443,1994-12-31,2.4799072251803445,-5.357322580645161,1.9104193548387096
444,1995-01-31,1.4041120983068993,-7.206806451612903,3.0200967741935485
